iter	Logloss
324	0.03890292975
325	0.03871768411
326	0.0386207894
327	0.03841956177
328	0.03831072254
329	0.03817899155
330	0.03806435872
331	0.03789542008
332	0.03777488304
333	0.03766694824
334	0.03755610818
335	0.03739199045
336	0.03721874547
337	0.03716041723
338	0.03703309846
339	0.03686513529
340	0.03672212645
341	0.03662773481
342	0.03650639523
343	0.03634525733
344	0.03624911252
345	0.03613105502
346	0.03602245955
347	0.03589138722
348	0.03580459521
349	0.03567563056
350	0.0355980592
351	0.03551337316
352	0.03543095073
353	0.03532640802
354	0.03522001195
355	0.03515995058
356	0.03506275572
357	0.0349883302
358	0.03490051607
359	0.03477595982
360	0.03468621571
361	0.034516649
362	0.03445391257
363	0.03427996601
364	0.03414651797
365	0.0340721685
366	0.03397753835
367	0.03386442692
368	0.03374353588
369	0.03368786715
370	0.03358791943
371	0.03345351105
372	0.03340176132
373	0.0333320532
374	0.03327729838
375	0.03324771044
376	0.03314234103
377	0.03307014343
378	0.03295850003
379	0.03290203333
380	0.03283438151
381	0.0327275118
382	0.03267277039
383	0.03262418116
384	0.03246326839
385	0.03236747391
386	0.0322829983
387	0.03222308926
388	0.03217175394
389	0.03209520566
390	0.03200202173
391	0.03189931259
392	0.03178478799
393	0.03167307859
394	0.03159466755
395	0.03151215458
396	0.03140120969
397	0.03131869177
398	0.03121948888
399	0.03109229251
400	0.03092570057
401	0.03083351944
402	0.03077100934
403	0.03071078443
404	0.03066546723
405	0.03054010352
406	0.03042977158
407	0.03035621382
408	0.03029710754
409	0.0301934309
410	0.0301163959
411	0.03005243002
412	0.02996991139
413	0.02982030112
414	0.02974378499
415	0.02957913853
416	0.02944325042
417	0.02935373908
418	0.02922297383
419	0.02914236247
420	0.0291175327
421	0.02903230786
422	0.02894262778
423	0.02889068023
424	0.02882158568
425	0.02878012545
426	0.02873823938
427	0.02870887839
428	0.02864474785
429	0.02858418581
430	0.02849926584
431	0.02842167638
432	0.02838381855
433	0.02828741426
434	0.02820818906
435	0.02809565212
436	0.0280178137
437	0.02789860111
438	0.02784165528
439	0.02776905771
440	0.02769952672
441	0.02763656722
442	0.02754520763
443	0.0274581359
444	0.02737530369
445	0.02730181902
446	0.02715574881
447	0.02709196203
448	0.02703470481
449	0.02690525841
450	0.02684604764
451	0.02674240118
452	0.02667707602
453	0.02661265313
454	0.02656109094
455	0.02648758661
456	0.02643718354
457	0.02634106238
458	0.02625375777
459	0.02616378919
460	0.02608299319
461	0.02599300693
462	0.02588255076
463	0.02579333012
464	0.02576735442
465	0.02571854357
466	0.02567357128
467	0.02555476812
468	0.02548814313
469	0.02538091596
470	0.02533987697
471	0.02528429859
472	0.02523021973
473	0.02513793012
474	0.02506281929
475	0.02495404384
476	0.0249170781
477	0.02487162121
478	0.0248346497
479	0.02476095063
480	0.02469657674
481	0.02464447264
482	0.0245781124
483	0.02451388719
484	0.02449964188
485	0.02443201325
486	0.02436712537
487	0.02427054142
488	0.02415586727
489	0.02407591365
490	0.02400540383
491	0.0239280081
492	0.02387511082
493	0.02381874491
494	0.02370069624
495	0.02362549037
496	0.02356665916
497	0.02351509771
498	0.02344945366
499	0.02338688551
500	0.02333187743
501	0.02330298619
502	0.0231899978
503	0.02308985368
504	0.02299588244
505	0.02293695402
506	0.02289275393
507	0.02279640409
508	0.0227049658
509	0.02260613938
510	0.02256888669
511	0.0224987797
512	0.0223774104
513	0.02230501318
514	0.02226952392
515	0.02220931627
516	0.0221506825
517	0.02209438915
518	0.02203976369
519	0.02201902291
520	0.02192083373
521	0.02180170226
522	0.02174934534
523	0.02169198706
524	0.0216414654
525	0.02162185712
526	0.02158361084
527	0.02154298088
528	0.02148180003
529	0.02139633525
530	0.02129590905
531	0.0212461656
532	0.02118055778
533	0.02113910505
534	0.02106849299
535	0.02100542509
536	0.02098619596
537	0.0209616538
538	0.02090202014
539	0.02084861413
540	0.02077598711
541	0.0207099007
542	0.02065723042
543	0.02057175513
544	0.02049247792
545	0.02045261683
546	0.02042335993
547	0.0203999524
548	0.02036773688
549	0.02032275738
550	0.02028766035
551	0.02025278132
552	0.02023309258
553	0.0202202006
554	0.02018491525
555	0.02013503229
556	0.02006015244
557	0.02002967919
558	0.01999212464
559	0.01990768325
560	0.0198592712
561	0.01981231582
562	0.01978476037
563	0.01973430171
564	0.0196906437
565	0.01965134676
566	0.01959423898
567	0.01955693313
568	0.01948544541
569	0.01942283124
570	0.01936378722
571	0.01934214159
572	0.01926730133
573	0.0192111469
574	0.01918023819
575	0.0191137555
576	0.01908897947
577	0.01904145999
578	0.01900536734
579	0.018981333
580	0.01895448514
581	0.01894091694
582	0.01891128981
583	0.01887649736
584	0.01879599842
585	0.01876548187
586	0.01870210015
587	0.01865342622
588	0.01862001442
589	0.01859061706
590	0.01855028275
591	0.01851674646
592	0.01846283263
593	0.01842619563
594	0.0184095792
595	0.0183539074
596	0.01829336124
597	0.0182491127
598	0.01822610868
599	0.01818190052
600	0.01815562418
601	0.01811256921
602	0.01806341085
603	0.01804160858
604	0.01800400484
605	0.01796026594
606	0.01790800658
607	0.01787483353
608	0.01783666748
609	0.01781731032
610	0.01780319996
611	0.01776448596
612	0.01773446674
613	0.01769813544
614	0.01763371119
615	0.01756452502
616	0.01751818776
617	0.01749577732
618	0.01742264111
619	0.01738625219
620	0.01731580624
621	0.0172555719
622	0.01723559008
623	0.01718071639
624	0.01716091472
625	0.01712483684
626	0.01707803013
627	0.01704083753
628	0.01699949781
629	0.01698965701
630	0.01692146117
631	0.01686723189
632	0.01684588738
633	0.01682433131
634	0.01678973577
635	0.01676508588
636	0.01675417019
637	0.01670975352
638	0.01667388668
639	0.01665745517
640	0.01659069
641	0.01658113966
642	0.01656076208
643	0.01649972203
644	0.01648976848
645	0.01645730084
646	0.01642386866
647	0.01637466718
648	0.01636537395
649	0.0163325403
650	0.01632322551
651	0.01629062007
652	0.01626590501
653	0.01621178798
654	0.01617065591
655	0.01614906856
656	0.0161244741
657	0.01608499849
658	0.01605856813
659	0.01598944314
660	0.01592909665
661	0.01592015814
662	0.01589747835
663	0.01586631139
664	0.01578429412
665	0.01577560227
666	0.01572220607
667	0.01566215005
668	0.01562457783
669	0.01556841622
670	0.01556014414
671	0.01552401307
672	0.01548299963
673	0.01545209796
674	0.01544324617
675	0.01538874335
676	0.01537550139
677	0.01536724199
678	0.01533825324
679	0.01528705775
680	0.01524841265
681	0.01522446894
682	0.01520480346
683	0.01515004087
684	0.01510398923
685	0.0150705953
686	0.01506217194
687	0.01504544391
688	0.01501028416
689	0.0149681921
690	0.01496015927
691	0.01493998924
692	0.01490592924
693	0.01485174314
694	0.01484271746
695	0.0148090574
696	0.01478475484
697	0.01474712365
698	0.01471019511
699	0.01467668818
700	0.01463657568
701	0.01461352169
702	0.01459483712
703	0.01455041743
704	0.01452060886
705	0.01445466104
706	0.01443485979
707	0.01439791229
708	0.01438252965
709	0.014333592
710	0.0143112577
711	0.0142698091
712	0.01423882668
713	0.01422004303
714	0.01418696344
715	0.0141599713
716	0.01415199979
717	0.01414425342
718	0.01412967664
719	0.0140983266
720	0.01406459641
721	0.0140481373
722	0.01401331471
723	0.01398530156
724	0.01397134729
725	0.01395244557
726	0.0139450225
727	0.01391594248
728	0.0138979975
729	0.01387286466
730	0.01383285158
731	0.01382565644
732	0.01379181006
733	0.01374910099
734	0.01374197897
735	0.01370470223
736	0.01368539474
737	0.01366498989
738	0.01360121195
739	0.01359440116
740	0.01356111064
741	0.01353325946
742	0.01350081225
743	0.01347333199
744	0.01343576745
745	0.01338472409
746	0.01332788459
747	0.01330542046
748	0.0132778596
749	0.01323588742
750	0.01321824713
751	0.01318391441
752	0.0131694488
753	0.01314406516
754	0.013109452
755	0.01308594671
756	0.01308594551
757	0.01307268511
758	0.01304885664
759	0.01302276368
760	0.01296705351
761	0.01294787992
762	0.0129233889
763	0.01288132391
764	0.01287365375
765	0.01286373885
766	0.01283593312
767	0.01280853236
768	0.01279284276
769	0.01277673126
770	0.01275251047
771	0.01272423555
772	0.01269185058
773	0.01266641935
774	0.01263177738
775	0.01259711128
776	0.0125840508
777	0.01257187485
778	0.01255255069
779	0.01252124547
780	0.01250611101
781	0.01248182819
782	0.01247279494
783	0.01245710326
784	0.01241895784
785	0.01238323236
786	0.01236658771
787	0.01235424198
788	0.01232394676
789	0.01229781478
790	0.01226510325
791	0.01224948416
792	0.01221846614
793	0.01220741279
794	0.01218119888
795	0.01215539936
796	0.01212657747
797	0.01209339596
798	0.01207732368
799	0.01204892231
800	0.01202165034
801	0.01201196165
802	0.01198765169
803	0.0119703903
804	0.01194325203
805	0.01191066892
806	0.01189091167
807	0.01189088892
808	0.01186711053
809	0.01186120524
810	0.01182461537
811	0.01178013234
812	0.01175978954
813	0.01175317513
814	0.01171492189
815	0.01171469766
816	0.01169903991
817	0.01167613544
818	0.01163215182
819	0.01158975911
820	0.01156827195
821	0.01153550687
822	0.01151298316
823	0.01149048001
824	0.01147745653
825	0.01145367626
826	0.01144552401
827	0.01141515807
828	0.01139396878
829	0.01137724693
830	0.0113611038
831	0.01134646032
832	0.01134644631
833	0.0113375144
834	0.01133750768
835	0.01131682928
836	0.01130610445
837	0.01130047809
838	0.01130046826
839	0.01128574359
840	0.01128551383
841	0.01127710718
842	0.01127707688
843	0.01126366797
844	0.01126362533
845	0.01126362364
846	0.01126359453
847	0.01125120264
848	0.01125119574
849	0.01125117506
850	0.01123723463
851	0.01123720664
852	0.01122521752
853	0.01120635954
854	0.01120635318
855	0.01119760461
856	0.0111578108
857	0.01113683297
858	0.01111626421
859	0.01106955201
860	0.01104245254
861	0.01103621837
862	0.01101797307
863	0.01100927248
864	0.01098490079
865	0.0109705137
866	0.01095566854
867	0.01093327206
868	0.01093327697
869	0.01092309959
870	0.01087953403
871	0.0108664436
872	0.01084669734
873	0.0108072481
874	0.0107955534
875	0.01077153538
876	0.01075417281
877	0.01072533251
878	0.01071021161
879	0.01067890781
880	0.01067143715
881	0.01065380018
882	0.01063058153
883	0.01060364553
884	0.0105961827
885	0.0105904092
886	0.01056883378
887	0.01056332613
888	0.01054911615
889	0.01052371341
890	0.01050234377
891	0.01049509809
892	0.01048606037
893	0.01048606241
894	0.01047487223
895	0.0104748553
896	0.01045890042
897	0.01045887906
898	0.01044788198
899	0.01040976166
900	0.0103939065
901	0.01039365106
902	0.01039360644
903	0.01039356469
904	0.01038519307
905	0.01038517207
906	0.0103713198
907	0.01037128969
908	0.01037127562
909	0.0103532968
910	0.0103532805
911	0.01034012538
912	0.01034009631
913	0.01033290526
914	0.01033289184
915	0.01030869204
916	0.01029745607
917	0.01028049899
918	0.0102590322
919	0.01025899875
920	0.01024469654
921	0.01023320888
922	0.01022623726
923	0.01022619826
924	0.01020995819
925	0.01020995819
926	0.01020011561
927	0.01019433257
928	0.01018161438
929	0.01016564416
930	0.01016562249
931	0.01015347176
932	0.01013666385
933	0.01009474733
934	0.01007671499
935	0.01004864012
936	0.01003632716
937	0.01000019174
938	0.009983379207
939	0.009968536381
940	0.009940845331
941	0.009940854991
942	0.009929382781
943	0.009924057579
944	0.009893366108
945	0.009862673149
946	0.009853424581
947	0.00982737266
948	0.009827368977
949	0.009827369098
950	0.009827354293
951	0.00981854279
952	0.009818532904
953	0.009797816811
954	0.009768017058
955	0.009763541563
956	0.009747532181
957	0.00973970479
958	0.00973970479
959	0.009711140751
960	0.009711101569
961	0.00969853721
962	0.009679100732
963	0.009659417077
964	0.009654618605
965	0.009643515781
966	0.009623574164
967	0.009623546017
968	0.009623560981
969	0.009606648592
970	0.00958544203
971	0.00958542175
972	0.00958542175
973	0.009560414255
974	0.009560393991
975	0.009551447385
976	0.009551447671
977	0.009551449292
978	0.009551417934
979	0.009551423151
980	0.009551437075
981	0.009544737102
982	0.009544727349
983	0.009544727349
984	0.009524691606
985	0.009524674625
986	0.009509298559
987	0.009501419161
988	0.009481880263
989	0.009466270163
990	0.009466259136
991	0.009454022772
992	0.009454011043
993	0.009438500269
994	0.00942829104
995	0.009392697249
996	0.00938417324
997	0.009374286305
998	0.009348870575
999	0.009348831089
